%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555847897640036613,647,1403636619367881298,,4.65999805603,-1.7028460742,0.677147564454
1555847897754624191,648,1403636619419881343,,4.65907012261,-1.70250688601,0.677302450034
1555847897798000331,649,1403636619466881275,,4.6590562998,-1.70253758917,0.677287707738
1555847897841914101,650,1403636619520881175,,4.65906788594,-1.70251566849,0.677307958104
1555847897888899671,651,1403636619618881225,,4.65907553845,-1.70249672259,0.677312088577
1555847897947224673,652,1403636619666881322,,4.65905720695,-1.70253366438,0.677284722939
1555847898009454722,653,1403636619717881202,,4.65906329896,-1.70252477956,0.677300836049
1555847898052429031,654,1403636619769881248,,4.65908334587,-1.70247782679,0.677317200556
1555847898097200247,655,1403636619819881200,,4.65907420876,-1.70249960318,0.677310519424
1555847898141687027,656,1403636619867881298,,4.65906995729,-1.70249997306,0.677287208102
1555847898189178986,657,1403636619918881177,,4.65907978256,-1.70248539668,0.677312685852
1555847898255561610,658,1403636619969881296,,4.65907056709,-1.70250049041,0.677291732107
1555847898299943125,659,1403636620017881393,,4.659065802,-1.7025048198,0.677273706311
1555847898390262545,660,1403636620067881345,,4.66000539952,-1.70283291353,0.677161917334
1555847898440155483,661,1403636620118881225,,4.65999305198,-1.70283903709,0.677104663566
1555847898506836204,662,1403636620220881223,,4.65907485351,-1.70249666206,0.677308084349
1555847898562682394,663,1403636620270881175,,4.6590681618,-1.70248362583,0.677243212897
1555847898595675125,664,1403636620319881200,,4.6590669536,-1.70251709881,0.677305638067
1555847898641758535,665,1403636620370881319,,4.65906803509,-1.70250123073,0.677278925227
1555847898756384361,666,1403636620418881177,,4.65906979647,-1.7024884082,0.677262365755
1555847898801173289,667,1403636620470881223,,4.65906371351,-1.70251664375,0.677286347305
1555847898845448819,668,1403636620521881341,,4.65906550732,-1.70250521306,0.677272851352
1555847898891467656,669,1403636620619881391,,4.65907296254,-1.70249299742,0.677289791884
1555847898940982839,670,1403636620669881343,,4.65906561441,-1.70251188976,0.677287274328
1555847898994647844,671,1403636620721881389,,4.65907597546,-1.70249470803,0.677310394469
1555847899040249521,672,1403636620767881393,,4.65907594306,-1.702495011,0.677310837963
1555847899140235442,673,1403636620818881273,,4.65906887246,-1.70250316616,0.677287672388
1555847899189286455,674,1403636620868881225,,4.65906670992,-1.70251009559,0.677289765455
1555847899256002670,675,1403636620968881368,,4.65906800823,-1.70249411707,0.677264052546
1555847899299493340,676,1403636621018881320,,4.66000416307,-1.70282973774,0.677148342809
1555847899343172745,677,1403636621067881345,,4.65906374861,-1.70251846747,0.677290320085
1555847899387869237,678,1403636621119881391,,4.65906558832,-1.70251083831,0.677284950729
1555847899505117417,679,1403636621218881368,,4.65907977527,-1.7024960775,0.677334748108
1555847899550038095,680,1403636621269881248,,4.65908393558,-1.70248505659,0.677335502031
1555847899592921131,681,1403636621321881294,,4.65908132734,-1.70249119765,0.677333439329
1555847899641559352,682,1403636621367881298,,4.65907286264,-1.70250374183,0.677311460701
1555847899689899498,683,1403636621420881271,,4.65907437506,-1.70249876624,0.677309729229
1555847899755797588,684,1403636621470881223,,4.65907726739,-1.70249282328,0.677313810661
1555847899841533327,685,1403636621521881341,,4.65906765841,-1.70251822371,0.67731195749
1555847899889196472,686,1403636621567881345,,4.65907458698,-1.70249868635,0.677310764047
1555847899945636420,687,1403636621620881319,,4.65907194388,-1.70250696124,0.677312919927
1555847899998556647,688,1403636621721881389,,4.65907347512,-1.70250172167,0.67731074871
1555847900041554256,689,1403636621770881175,,4.6590717441,-1.70250212717,0.677301784794
1555847900087807349,690,1403636621820881366,,4.65907095856,-1.70250902708,0.677311614964
1555847900138590939,691,1403636621867881298,,4.65907765665,-1.70249028584,0.677310764047
1555847900254872079,692,1403636621968881368,,4.65907727336,-1.70249219198,0.677312538021
1555847900296758709,693,1403636622020881175,,4.65907122277,-1.7025193808,0.677334538146
1555847900343947655,694,1403636622068881273,,4.65907114754,-1.70251004031,0.677314782046
1555847900389742415,695,1403636622117881298,,4.65906861891,-1.70252087165,0.677322876913
1555847900441440165,696,1403636622168881177,,4.65907808558,-1.70248918346,0.677310911878
1555847900491837816,697,1403636622219881296,,4.6590764721,-1.70249977533,0.677323693605
1555847900541815371,698,1403636622266881227,,4.65907058234,-1.70251123329,0.677314050003
1555847900638528634,699,1403636622319881200,,4.65908014175,-1.7024955032,0.677335635096
1555847900688888862,700,1403636622366881370,,4.65908411477,-1.70247358663,0.677312780389
1555847900753794344,701,1403636622466881275,,4.65907629969,-1.70250558882,0.677334748108
1555847900798878853,702,1403636622516881227,,4.65908048452,-1.7024817969,0.67730921182
1555847900843513238,703,1403636622568881273,,4.65907997825,-1.70249462316,0.677332887889
1555847900890065134,704,1403636622619881391,,4.65908550127,-1.70247931891,0.677332495215
1555847901005817895,705,1403636622719881296,,4.65907712469,-1.70249100307,0.677309235683
1555847901049514289,706,1403636622768881320,,4.65908256006,-1.70248125234,0.67731983923
1555847901095037641,707,1403636622818881273,,4.65908492773,-1.70248179334,0.677334367737
1555847901139793450,708,1403636622867881298,,4.6590906999,-1.70246674694,0.677335919965
1555847901188119295,709,1403636622919881343,,4.65908773389,-1.70247518536,0.677336585206
1555847901255255923,710,1403636622967881202,,4.65908068719,-1.70249332848,0.677334223602
1555847901342133764,711,1403636623020881175,,4.65910044866,-1.70244724248,0.677350768117
1555847901389371101,712,1403636623070881366,,4.65911143893,-1.70242895031,0.677375157438
1555847901441927077,713,1403636623119881391,,4.65912262787,-1.70239818363,0.677374857183
1555847901507841823,714,1403636623220881223,,4.65913892963,-1.70236800641,0.677404736323
1555847901551497118,715,1403636623270881175,,4.65914127451,-1.70237046505,0.677423106058
1555847901595008059,716,1403636623319881200,,4.65914391219,-1.7023567293,0.677409619334
1555847901688152301,717,1403636623367881298,,4.6591505287,-1.7023387452,0.677409877151
1555847901754456668,718,1403636623466881275,,4.65915998283,-1.70232489585,0.677434764962
1555847901826972438,719,1403636623566881179,,4.65916395012,-1.70230210821,0.677410077313
1555847901872042760,720,1403636623619881391,,4.65915899743,-1.70231589795,0.677410562395
1555847901933806786,721,1403636623669881343,,4.6591546625,-1.70234400367,0.677444174191
1555847902003543658,722,1403636623719881296,,4.65916154195,-1.70233073159,0.677455673653
1555847902046238883,723,1403636623768881320,,4.65915472637,-1.7023587298,0.677475013594
1555847902089940466,724,1403636623819881200,,4.65915088673,-1.70236250629,0.677461080342
1555847902138108974,725,1403636623868881225,,4.65917187794,-1.70232586915,0.677504158463
1555847902187527311,726,1403636623917881250,,4.65916910762,-1.702343593,0.677525149196
1555847902253837736,727,1403636623968881368,,4.65917443683,-1.702344168,0.677556529004
1555847902299621048,728,1403636624018881320,,4.65916282211,-1.70238069976,0.677566347813
1555847902391204573,729,1403636624067881345,,4.65917422922,-1.70236518647,0.677598859652
1555847902442185289,730,1403636624121881246,,4.65916580497,-1.70239801697,0.677619093429
1555847902508535761,731,1403636624221881389,,4.65917494447,-1.7024164799,0.677709098073
1555847902590553884,732,1403636624321881294,,4.65914745056,-1.70257516807,0.677881886841
1555847902640376369,733,1403636624366881370,,4.6591712875,-1.70254851754,0.677961789317
1555847902758064443,734,1403636624469881296,,4.6593465548,-1.69954409518,0.678854759141
1555847902801358392,735,1403636624521881341,,4.65901692558,-1.70083561174,0.679658935694
1555847902845316645,736,1403636624569881200,,4.66048364879,-1.69991015453,0.679943307271
1555847902890312841,737,1403636624619881391,,4.66235949114,-1.69800648274,0.680530224499
1555847902941823598,738,1403636624668881177,,4.66434397467,-1.69585654129,0.681233837153
1555847903008334840,739,1403636624721881389,,4.6674707554,-1.69335865678,0.681592912223
1555847903091256312,740,1403636624767881393,,4.67268162225,-1.69114036025,0.682136136658
1555847903139045251,741,1403636624819881200,,4.67608351932,-1.68768972263,0.682133455555
1555847903190699274,742,1403636624868881225,,4.68149052446,-1.68416277313,0.681145190415
1555847903255734998,743,1403636624970881223,,4.69327998801,-1.67593771378,0.682457386956
1555847903340690981,744,1403636625068881273,,4.70719904583,-1.66773661086,0.690100915888
1555847903442007364,745,1403636625119881391,,4.71702730528,-1.66462281788,0.697150788024
1555847903508578449,746,1403636625217881202,,4.72927455772,-1.65781897781,0.717496760484
1555847903552790469,747,1403636625269881248,,4.73467727993,-1.65477793623,0.730879256158
1555847903595634245,748,1403636625321881294,,4.73996312726,-1.6523132107,0.745071499161
1555847903640659698,749,1403636625370881319,,4.74295537065,-1.6502070492,0.759393877847
1555847903691624182,750,1403636625420881271,,4.74740454318,-1.64948348917,0.772697133056
1555847903800061961,751,1403636625470881223,,4.74932219801,-1.64849447843,0.783048319129
1555847903845245912,752,1403636625522881269,,4.75117347977,-1.64820695866,0.787583779401
1555847903891403840,753,1403636625567881345,,4.75136716742,-1.6477792938,0.787886299085
1555847903947691073,754,1403636625670881271,,4.7484121418,-1.64695389824,0.780566408035
1555847904001803238,755,1403636625722881317,,4.74760938651,-1.64756446104,0.776676988395
1555847904046643391,756,1403636625769881248,,4.74327440243,-1.64753872054,0.776244367947
1555847904090485724,757,1403636625819881200,,4.73930862916,-1.64804364038,0.779448572792
1555847904141148652,758,1403636625870881319,,4.73484817959,-1.64884937236,0.787167690596
1555847904392064999,759,1403636626019881248,,4.69902502003,-1.64625774641,0.835893786536
1555847904480788795,760,1403636626168881177,,4.68829276094,-1.65414769046,0.903965180678
1555847904524624277,761,1403636626269881248,,4.67909067735,-1.65705886088,0.950637563376
1555847904576213530,762,1403636626320881366,,4.67201772699,-1.65681841134,0.971870133909
1555847904619749162,763,1403636626366881370,,4.66574381594,-1.65613528324,0.990030050039
1555847904707256457,764,1403636626416881322,,4.65557764407,-1.65381336397,1.00683867774
1555847904754655708,765,1403636626467881202,,4.65086854013,-1.65256293514,1.0187297382
1555847904798658571,766,1403636626518881320,,4.64694213766,-1.65100551582,1.02702428113
1555847904842523978,767,1403636626567881345,,4.64389695851,-1.64892712034,1.0317700829
1555847904888154492,768,1403636626619881391,,4.64094743087,-1.64608201603,1.03479660126
1555847904939312603,769,1403636626666881322,,4.63899961006,-1.64311907895,1.03678582566
1555847905012545506,770,1403636626718881368,,4.63825844945,-1.63951620598,1.03793785274
1555847905092210163,771,1403636626767881393,,4.63663575407,-1.63519288147,1.0384036487
1555847905140736463,772,1403636626816881179,,4.63700787544,-1.63097153957,1.03790426131
1555847905192992603,773,1403636626867881298,,4.638461842,-1.62639070589,1.03635391801
1555847905256548526,774,1403636626967881202,,4.64313685106,-1.61746766925,1.0306664143
1555847905305916331,775,1403636627018881320,,4.64640925125,-1.61285211681,1.02613775771
1555847905344228129,776,1403636627069881200,,4.64955344765,-1.60848761545,1.02130860967
1555847905439972732,777,1403636627119881391,,4.65548903942,-1.6049457728,1.01548684248
1555847905507328780,778,1403636627218881368,,4.66346399655,-1.5969865005,1.00468774671
1555847905588067194,779,1403636627318881273,,4.6720379608,-1.58958834178,1.0016495652
1555847905638859209,780,1403636627367881298,,4.67654418853,-1.58642738103,1.00398007742
1555847905691694115,781,1403636627418881177,,4.68132262873,-1.58325391162,1.00891261416
1555847905823828105,782,1403636627519881248,,4.69531501127,-1.57831861119,1.02566619836
1555847905869091605,783,1403636627620881319,,4.70248736181,-1.57077299059,1.05138126025
1555847905968685337,784,1403636627670881271,,4.70795846362,-1.56731080055,1.06351854542
1555847906013623309,785,1403636627719881296,,4.7122571474,-1.56331699814,1.07285435281
1555847906055853236,786,1403636627770881175,,4.7171660762,-1.55932512816,1.07746195628
1555847906100708620,787,1403636627820881366,,4.72176709123,-1.55516134442,1.07809483418
1555847906144567835,788,1403636627866881370,,4.72510385609,-1.55080418814,1.07576425525
1555847906191019399,789,1403636627920881271,,4.72941167256,-1.54600237956,1.07096137829
1555847906256133723,790,1403636627966881275,,4.73259440637,-1.54132041015,1.06595546115
1555847906338747418,791,1403636628067881345,,4.73809017473,-1.53116582428,1.05555423543
1555847906438846575,792,1403636628118881225,,4.73677420333,-1.52487872832,1.05365020296
1555847906504836814,793,1403636628218881368,,4.7354976691,-1.51341585709,1.0570435813
1555847906549786216,794,1403636628267881393,,4.73362241876,-1.50760878603,1.06228200144
1555847906593431014,795,1403636628317881345,,4.73285073401,-1.50208541717,1.06917334553
1555847906638714814,796,1403636628366881370,,4.73130165998,-1.49620462901,1.07804389211
1555847906688126031,797,1403636628418881177,,4.727195696,-1.48883903149,1.088665582
1555847906798063804,798,1403636628468881368,,4.71851123771,-1.47962247349,1.10078449398
1555847906842041366,799,1403636628517881393,,4.71555449756,-1.47211909237,1.11280920915
1555847906890584684,800,1403636628570881366,,4.71281112631,-1.46376075962,1.12464038013
1555847906940181278,801,1403636628669881343,,4.70912389229,-1.44630657285,1.1428662187
1555847907005605241,802,1403636628718881368,,4.70739321012,-1.43649167501,1.1496160754
1555847907049271344,803,1403636628768881320,,4.70668505778,-1.4262736096,1.15470329908
1555847907141392348,804,1403636628818881273,,4.70327234223,-1.41430356462,1.15886752915
1555847907189261710,805,1403636628868881225,,4.70363552817,-1.40313098935,1.16102698109
1555847907254387638,806,1403636628967881202,,4.70348778573,-1.37892029981,1.16115764228
1555847907302423351,807,1403636629018881320,,4.70321218344,-1.36542324057,1.16065115919
1555847907343491444,808,1403636629069881200,,4.7040284011,-1.35190765898,1.16123843642
1555847907389763484,809,1403636629122881174,,4.70406604873,-1.33785648892,1.1638959322
1555847907438472108,810,1403636629167881250,,4.70289508391,-1.32462158642,1.16800330032
1555847907548078866,811,1403636629218881368,,4.69836036932,-1.30895205852,1.17434359831
1555847907591859013,812,1403636629267881393,,4.69671709317,-1.29422495907,1.18187165035
1555847907639227385,813,1403636629318881273,,4.69508389259,-1.27906391246,1.18853940838
1555847907688515729,814,1403636629418881177,,4.69032632984,-1.24885853784,1.1976689551
1555847907755261064,815,1403636629468881368,,4.68737270714,-1.23323563719,1.20026013277
1555847907842067723,816,1403636629519881248,,4.67865353516,-1.21549849253,1.20192382014
1555847907887870989,817,1403636629568881273,,4.67458410202,-1.19909723857,1.20152548304
1555847907940647958,818,1403636629618881225,,4.67250128858,-1.18239770194,1.19943589049
1555847908006488694,819,1403636629720881223,,4.66543209289,-1.14617896823,1.1901004912
1555847908088898800,820,1403636629819881200,,4.65792647242,-1.10893553341,1.17472675892
1555847908139811785,821,1403636629869881391,,4.6537309997,-1.08896341363,1.16527162
1555847908253801689,822,1403636629967881202,,4.63626442383,-1.04634864521,1.14451634726
1555847908297414963,823,1403636630019881248,,4.63125475486,-1.02263235788,1.1310096027
1555847908342348119,824,1403636630069881200,,4.62613742079,-0.999231187724,1.11882735208
1555847908389813416,825,1403636630121881246,,4.61918220414,-0.974996775638,1.10871903624
1555847908441340709,826,1403636630168881177,,4.6131320154,-0.9516746283,1.1009407489
1555847908507405188,827,1403636630220881223,,4.60553314661,-0.926126987031,1.0950747346
1555847908588742406,828,1403636630267881393,,4.58409944979,-0.899005360645,1.09266874832
1555847908639100143,829,1403636630318881273,,4.57673224723,-0.872919039332,1.09105648345
1555847908689675062,830,1403636630367881298,,4.56725793967,-0.847334267917,1.09120341383
1555847908755068851,831,1403636630467881202,,4.55091082927,-0.793215064154,1.09608721811
1555847908799285544,832,1403636630518881320,,4.54281268289,-0.765596499942,1.10069816475
1555847908842021282,833,1403636630567881345,,4.53351593127,-0.738907923592,1.10668841031
1555847908887738529,834,1403636630617881298,,4.52242754738,-0.710990655782,1.11488076908
1555847909005933166,835,1403636630718881368,,4.49288111913,-0.656100646098,1.13544458251
1555847909050280438,836,1403636630766881227,,4.48414073486,-0.630434060457,1.14486870908
1555847909094306438,837,1403636630819881200,,4.47534454,-0.603508722303,1.15326673565
1555847909140901645,838,1403636630867881298,,4.46508432938,-0.578028745434,1.16023708832
1555847909189809368,839,1403636630919881343,,4.45567892689,-0.551800395583,1.16571000513
1555847909299778232,840,1403636630967881202,,4.43202115208,-0.524936549241,1.17053217488
1555847909343966090,841,1403636631018881320,,4.42107227741,-0.49899466616,1.17299257496
1555847909391482353,842,1403636631068881273,,4.41076006227,-0.474169930154,1.17389227283
1555847909439913440,843,1403636631170881271,,4.38663777078,-0.422685161208,1.1720059571
1555847909506236438,844,1403636631219881296,,4.37568422717,-0.398246303077,1.17001316576
1555847909549418914,845,1403636631268881320,,4.36453883365,-0.373483683384,1.16679928333
1555847909641682769,846,1403636631319881200,,4.33939381521,-0.34710945657,1.16476092948
1555847909687875166,847,1403636631368881225,,4.3278926379,-0.323716381401,1.16175444257
1555847909753939277,848,1403636631466881275,,4.30357566608,-0.274329713058,1.15432142926
1555847909798322082,849,1403636631517881393,,4.29257764612,-0.249368866673,1.14868554663
1555847909843194695,850,1403636631567881345,,4.28027360955,-0.225334217919,1.14179332065
1555847909888995925,851,1403636631616881370,,4.26868664292,-0.201339942577,1.13322780253
1555847909938979736,852,1403636631667881250,,4.25685238579,-0.17752825023,1.1236486584
1555847910004511786,853,1403636631717881202,,4.2338881998,-0.153140357039,1.11468701776
1555847910048390520,854,1403636631767881393,,4.22179721463,-0.130337430402,1.1060312558
1555847910093034831,855,1403636631818881273,,4.20968768059,-0.106773074224,1.09846336312
1555847910139257375,856,1403636631868881225,,4.19856988746,-0.0842812414865,1.09248673646
1555847910190995430,857,1403636631917881250,,4.18648856915,-0.0620532413961,1.08828901611
1555847910256534517,858,1403636631970881223,,4.17441015345,-0.039319285653,1.08530910717
1555847910340590262,859,1403636632020881175,,4.15038116686,-0.0179448300515,1.08474584357
1555847910390211963,860,1403636632066881179,,4.13826234417,0.00172510286571,1.08377979183
1555847910439556082,861,1403636632120881319,,4.12607388245,0.0234614046831,1.08317275044
1555847910506042730,862,1403636632220881223,,4.10155603358,0.0631548272559,1.083416417
1555847910549718722,863,1403636632267881393,,4.08924917562,0.081148882948,1.08414428849
1555847910593702412,864,1403636632319881200,,4.07584626975,0.100054048759,1.08500051497
1555847910691215404,865,1403636632370881319,,4.04940528279,0.11746519938,1.08666292901
1555847910757378620,866,1403636632470881223,,4.02180956311,0.151046940935,1.08348589199
1555847910795993606,867,1403636632517881393,,4.00872504527,0.166058791747,1.07948245669
1555847910844039780,868,1403636632566881179,,3.99440138684,0.180971436116,1.07388471417
1555847910889072548,869,1403636632618881225,,3.98078902211,0.196734933121,1.06662123204
1555847910948899239,870,1403636632670881271,,3.96595449537,0.212285061982,1.05810254214
1555847911006531196,871,1403636632721881389,,3.95184845652,0.228318615196,1.04818868207
1555847911097707924,872,1403636632818881273,,3.90941937121,0.258157180785,1.0290323225
1555847911141502534,873,1403636632869881391,,3.89394460623,0.274474938038,1.01891498513
1555847911189582064,874,1403636632921881198,,3.87841693989,0.29171138745,1.00981965902
1555847911255663661,875,1403636632966881275,,3.86221103882,0.307942815152,1.00359452242
1555847911301320665,876,1403636633019881248,,3.84490911843,0.326151698673,0.998741685936
1555847911343629258,877,1403636633070881366,,3.82777217944,0.34433604648,0.995972755135
1555847911442973843,878,1403636633120881319,,3.7948898408,0.361700838791,0.996937134526
1555847911508949511,879,1403636633219881296,,3.76089301003,0.398998451458,0.998241040421
1555847911550752782,880,1403636633270881175,,3.74263331678,0.418109144793,0.998672747871
1555847911594929627,881,1403636633320881366,,3.7240731646,0.437131744475,0.997679689415
1555847911643332638,882,1403636633366881370,,3.70642513914,0.455340239299,0.996076905179
1555847911690336378,883,1403636633419881343,,3.68724087009,0.475665639165,0.993510220227
1555847911838490980,884,1403636633521881341,,3.63376830901,0.506910618289,0.983464379169
1555847911888897836,885,1403636633567881345,,3.61302825719,0.523991382165,0.976729045905
1555847911939678073,886,1403636633619881391,,3.59052275524,0.543182608178,0.968021226879
1555847912004839888,887,1403636633668881177,,3.57011300983,0.560827635211,0.959187322642
1555847912049171162,888,1403636633770881175,,3.52609241065,0.59862615419,0.939906951664
1555847912141174110,889,1403636633820881366,,3.48656292592,0.614453057188,0.934734969056
1555847912191785521,890,1403636633870881319,,3.46266967264,0.633333257235,0.928921749254
1555847912257890133,891,1403636633970881223,,3.41471416159,0.673801570418,0.922543244519
1555847912300861415,892,1403636634019881248,,3.39082729829,0.694475988473,0.922054044017
1555847912344608505,893,1403636634069881200,,3.36643946933,0.717178320745,0.922261919626
1555847912388652974,894,1403636634121881246,,3.34108593469,0.739457973862,0.923648865648
1555847912438698853,895,1403636634167881250,,3.31443383987,0.759254250757,0.921563183858
1555847912504937522,896,1403636634218881368,,3.27117222315,0.779922278512,0.922235432489
1555847912550007049,897,1403636634268881320,,3.24340799433,0.803783180234,0.922050612218
1555847912592769096,898,1403636634319881200,,3.21694895378,0.830922081081,0.923725008832
1555847912639363125,899,1403636634367881298,,3.18995818509,0.857923876796,0.924120685236
1555847912688801813,900,1403636634419881343,,3.16292974653,0.886187833462,0.928168921798
1555847912754965586,901,1403636634468881368,,3.13497333665,0.913478499259,0.933451870435
1555847912798932231,902,1403636634519881248,,3.10743350983,0.941482905934,0.938424381675
1555847912889265195,903,1403636634567881345,,3.06552985762,0.960893343645,0.945316006201
1555847912938790206,904,1403636634617881298,,3.03973417631,0.991039616328,0.944355935689
1555847913004503346,905,1403636634718881368,,2.9844674757,1.04856042943,0.942087133341
1555847913049262050,906,1403636634769881248,,2.95682797895,1.07580089034,0.93868069925
1555847913092387540,907,1403636634819881200,,2.93202656755,1.10330709583,0.93585372796
1555847913191389395,908,1403636634867881298,,2.89333212722,1.12442569571,0.935066138993
1555847913257197356,909,1403636634969881296,,2.836689141,1.17818637668,0.929678417851
1555847913302778027,910,1403636635019881248,,2.80932499203,1.20397051172,0.930049690941
1555847913345699598,911,1403636635068881273,,2.78371390576,1.22803963726,0.931941675152
1555847913389248776,912,1403636635120881319,,2.75586308279,1.25210725943,0.935649381312
1555847913442259663,913,1403636635167881250,,2.72995396436,1.27377008544,0.939860003356
1555847913508388055,914,1403636635217881202,,2.70381970432,1.29724283948,0.943389543087
1555847913552320323,915,1403636635267881393,,2.67634231104,1.31989367994,0.945844913901
1555847913640237006,916,1403636635318881273,,2.63832073306,1.33801399588,0.94877838923
1555847913690431740,917,1403636635366881370,,2.61316181922,1.35981889391,0.947673057443
1555847913754487355,918,1403636635467881202,,2.55893499803,1.40484466398,0.941593928244
1555847913798537190,919,1403636635517881393,,2.53103830076,1.42834413309,0.937821616492
1555847913842997225,920,1403636635567881345,,2.50287961041,1.4499508556,0.93536966252
1555847913948101993,921,1403636635617881298,,2.46277214588,1.46646842841,0.93677828375
1555847914003068456,922,1403636635719881296,,2.40278007869,1.51297043737,0.94004481973
1555847914045147702,923,1403636635767881393,,2.3727456396,1.53509712207,0.944395833043
1555847914091310976,924,1403636635817881345,,2.34287427399,1.56041737857,0.950273712715
1555847914141747602,925,1403636635869881391,,2.3126097377,1.58609942531,0.958156588157
1555847914256271025,926,1403636635919881343,,2.27212306506,1.60566640893,0.970621035182
1555847914302551805,927,1403636635968881368,,2.24235589705,1.63156651269,0.98173923634
1555847914343822714,928,1403636636019881248,,2.21251200099,1.65915624165,0.995587921846
1555847914391131697,929,1403636636118881225,,2.15182927881,1.71640799121,1.02551391125
1555847914441890788,930,1403636636168881177,,2.11989839142,1.74522286345,1.04000561456
1555847914509074294,931,1403636636221881389,,2.08697284044,1.7754883654,1.05382762064
1555847914597102245,932,1403636636270881175,,2.05183978948,1.80077988565,1.06693429495
1555847914641351336,933,1403636636321881294,,2.02033026378,1.8316674448,1.08042395916
1555847914687271984,934,1403636636369881391,,1.990177242,1.8616703567,1.09490145725
1555847914755925933,935,1403636636466881275,,1.9298255794,1.92221808349,1.12777456018
1555847914796939600,936,1403636636517881393,,1.89815362981,1.95268690538,1.14610509569
1555847914841013543,937,1403636636566881179,,1.86895903508,1.9820955008,1.16234162351
1555847914939135057,938,1403636636620881319,,1.83765860197,2.01233929364,1.17791968214
1555847915007335586,939,1403636636719881296,,1.77981090277,2.06732085817,1.20218815762
1555847915049464578,940,1403636636766881227,,1.75347236819,2.09229676254,1.211291697
1555847915094028074,941,1403636636818881273,,1.72666987323,2.1180493065,1.21859909834
1555847915140516668,942,1403636636867881298,,1.70089505128,2.14077399271,1.22387281287
1555847915189069481,943,1403636636919881343,,1.67613067932,2.16315140666,1.22693949366
1555847915254077341,944,1403636636966881275,,1.65330539525,2.18202537809,1.22788250624
1555847915344639673,945,1403636637021881341,,1.62895839226,2.2026097638,1.22665988861
1555847915391560997,946,1403636637071881294,,1.60677716918,2.21980355711,1.22439767666
1555847915442641761,947,1403636637121881246,,1.58566777614,2.23816789769,1.2206911326
1555847915507785256,948,1403636637221881389,,1.5421852769,2.26462832079,1.21043168261
1555847915591091294,949,1403636637318881273,,1.50247816202,2.28815091808,1.1964507865
1555847915691461676,950,1403636637369881391,,1.48093827697,2.29872053426,1.18869550143
1555847915756280828,951,1403636637467881202,,1.4415549352,2.31852625007,1.17742249614
1555847915796634544,952,1403636637522881269,,1.4197008827,2.32915275893,1.17410881682
1555847915840578259,953,1403636637566881179,,1.40200990582,2.33737748399,1.17326105633
1555847915888373911,954,1403636637617881298,,1.38167837178,2.34722857862,1.17407075479
1555847915941929297,955,1403636637667881250,,1.36087268032,2.35625037224,1.17687959461
1555847916008382877,956,1403636637719881296,,1.3384116582,2.3639144556,1.18143573022
1555847916052747956,957,1403636637768881320,,1.31768714752,2.37289386132,1.18759980088
1555847916097577199,958,1403636637819881200,,1.29585024671,2.38251613023,1.19582295995
1555847916141402170,959,1403636637867881298,,1.2751839036,2.39139533971,1.20520676938
1555847916188350195,960,1403636637919881343,,1.25200066151,2.4005142897,1.21715561104
1555847916253216155,961,1403636637968881368,,1.23050831702,2.4097039572,1.23013403261
1555847916347698204,962,1403636638068881273,,1.18436433934,2.42464085937,1.25965395805
1555847916392163947,963,1403636638124881267,,1.15988657737,2.43431393239,1.2721814898
1555847916440726049,964,1403636638170881271,,1.1390656479,2.4425404091,1.27903021958
1555847916505993152,965,1403636638220881223,,1.11696888808,2.45081696255,1.28236281533
1555847916550959536,966,1403636638270881175,,1.09525116157,2.45944596286,1.28174242983
1555847916641022264,967,1403636638321881294,,1.07290894377,2.46682954461,1.27885818494
1555847916690560998,968,1403636638369881391,,1.05278327732,2.47514710734,1.27510118181
1555847916756419793,969,1403636638469881296,,1.0102327707,2.49059314867,1.26280064628
1555847916801577415,970,1403636638520881175,,0.988461990112,2.49963144237,1.25490638657
1555847916844960429,971,1403636638569881200,,0.966757127991,2.50831190498,1.24615616407
1555847916888965667,972,1403636638620881319,,0.94404959844,2.51700392257,1.23628125153
1555847917004770078,973,1403636638719881296,,0.900075521191,2.54060672431,1.21721158242
1555847917048689378,974,1403636638767881393,,0.87730764996,2.55206695514,1.21056858455
1555847917093293385,975,1403636638818881273,,0.851787190697,2.56334067258,1.20585359339
1555847917138733413,976,1403636638868881225,,0.822344798302,2.57780242097,1.20224307274
1555847917188321371,977,1403636638919881343,,0.798504458093,2.5907206391,1.20372442125
1555847917254373535,978,1403636638968881368,,0.771771701918,2.60539604062,1.20629303761
1555847917299366092,979,1403636639019881248,,0.746977829743,2.61917936544,1.20889642197
1555847917376866718,980,1403636639068881273,,0.718813755286,2.65063049548,1.21488723943
1555847917434418272,981,1403636639168881177,,0.655834366903,2.67488544669,1.23192632323
1555847917519922089,982,1403636639220881223,,0.627079715848,2.70408456844,1.23855486279
1555847917556856662,983,1403636639269881248,,0.598021406252,2.72338964331,1.24263865296
1555847917600250887,984,1403636639320881366,,0.567497671538,2.74432771721,1.24323599623
1555847917644136809,985,1403636639369881391,,0.538199564814,2.764247987,1.24003336132
1555847917689921361,986,1403636639417881250,,0.509558941262,2.78539511155,1.23356214026
1555847917756008333,987,1403636639470881223,,0.478236941304,2.805371458,1.22469017097
1555847917800563502,988,1403636639520881175,,0.448250849544,2.83153413605,1.21296753535
1555847917843584737,989,1403636639568881273,,0.420518433211,2.85493855355,1.20160689298
